,featureid,id,coverherb_0m,coverherb_5cm,cover_0m,cover_5cm,Plot #,GPS #,Date Harvested,% Cover,Height 1,Height 2,Height 3,Height 4,Average Height,Wet Weight (g),Dry Weight (g),Site,Type,Tree Species,Bag Size,Average Bag Weight (g),Wet Weight Without Bag (g),Dry Weight Without Bag (g),Water Weight (g),Max Height (cm),Max Height (m),0,25,50,75,98,100,mean,std,nlayers,gapsize,maxpeakh,ptoh,cscore,FHD,VDR,VDRpeak,meanpeakh,stdpeakh,cvpeakh,herbh,PAIsum_0m,PAIsum_5cm,PAIsum_0mto1p5m,PAIsum_5cmto1p5m,PAImean_0mto1p5m,PAImean_5cmto1p5m,log(DryWeight)
115,Mpala05-116,116,0.14672382537847817,0.07854200719665999,0.1590909090909091,0.0909090909090909,116.0,116.0,19/01/2022,75.0,0.0,12.0,21.0,8.0,10.25,131.82,112.61,North,OUT,,big,32.334,99.486,80.276,19.21,21.0,0.21,0.0206820219755172,0.0375169096514582,0.0545485112816095,0.0659928377717733,0.0660600550472736,0.0660659000277519,0.0489612370729446,0.0188119001686573,1.0,0.0,0.02,0.3027280335483012,0.032258064516129,0.3046360973492381,1.0,0.0,0.02,0.0,0.0,0.2187112782075498,0.3318554940365566,0.1906203596086498,0.3318554940365566,0.1906203596086498,0.04148193675456958,0.027231479944092828,4.385470697076436
116,Mpala05-117,117,0.3275862068965517,0.2413793103448276,0.3275862068965517,0.2413793103448276,117.0,117.0,19/01/2022,100.0,39.0,34.0,39.0,44.0,39.0,295.41,272.67,North,IN,BALANITES,big,32.334,263.076,240.336,22.74,44.0,0.44,0.0209931880235672,0.0294050467200577,0.0446164980530738,0.0580528303980827,0.2072166606783865,0.2545982003211975,0.0601594001054763,0.0516675561666488,2.0,2.23,2.25,0.8904957697722761,0.1290322580645161,1.473537389515499,0.9908431768417358,0.4955555555555555,1.135,1.115,1.0179372197309418,0.3486773219005932,0.7328089472449114,0.5525067532563165,0.7328089472449114,0.5525067532563165,0.09160111840561393,0.07892953617947378,5.482037944255699
117,Mpala05-118,118,0.4745762711864407,0.3728813559322034,0.4745762711864407,0.3728813559322034,118.0,118.0,19/01/2022,90.0,25.0,19.0,15.0,33.0,23.0,112.97,103.1,North,IN,CROTON,big,32.334,80.636,70.766,9.87,33.0,0.33,0.021312091499567,0.0451356088742613,0.0631050188094377,0.0872443690896034,0.1355624240636825,0.141088917851448,0.0681743398308754,0.0290172789245843,2.0,1.48,1.5,2.109955576751475,0.0483870967741935,0.7034498730315962,1.0,0.4933333333333333,0.76,0.74,1.027027027027027,0.3820091437996709,1.147730123230185,0.93323906252299,1.147730123230185,0.93323906252299,0.14346626540377314,0.13331986607471286,4.259378659365544
118,Mpala05-119,119,0.7230769230769231,0.6153846153846154,0.7230769230769231,0.6153846153846154,119.0,119.0,19/01/2022,100.0,30.0,40.0,46.0,27.0,35.75,523.81,457.3,North,OUT,,big,32.334,491.476,424.966,66.51,46.0,0.46,0.0265005230903625,0.0940053891390562,0.1266288235783577,0.175318144261837,0.2467635717988013,0.2831259369850158,0.1310837566852569,0.0608847588300704,1.0,0.0,0.25,0.8829992852729384,0.0483870967741935,0.7382211188070028,0.760538637638092,0.0,0.25,0.0,0.0,0.5430689064592968,2.0914783555186767,1.863589836820241,2.0914783555186767,1.863589836820241,0.2614347944398346,0.26622711954574874,6.052009165724246
119,Mpala05-120,120,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.6153846153846154,120.0,120.0,19/01/2022,100.0,28.0,49.0,33.0,27.0,34.25,402.38,362.15,North,IN,CROTON,big,32.334,370.046,329.816,40.23,49.0,0.49,0.0254860389977693,0.050062270835042,0.0733601301908493,0.1296349614858627,0.2474262887239455,0.264031320810318,0.0957807302474975,0.0616149082779884,1.0,0.0,0.25,0.1800320044000747,0.0967741935483871,1.0418884754437006,0.962884485721588,0.0,0.25,0.0,0.0,0.5657945525831385,2.012364148777285,1.852278733430212,2.012364148777285,1.852278733430212,0.2515455185971606,0.2646112476328874,5.798534923199782
120,Mpala07-125,125,0.6136363636363636,0.5227272727272727,0.6136363636363636,0.5227272727272727,125.0,125.0,20/01/2022,100.0,24.0,25.0,30.0,38.0,29.25,230.04,216.85,Segera Border,OUT,,big,32.334,197.706,184.516,13.19,38.0,0.38,0.0204977840185165,0.0464356718584895,0.068063773214817,0.1087075062096118,0.1680803179740906,0.2056991308927536,0.0790544748306274,0.0410222671926021,1.0,0.0,0.25,1.2713410486465218,0.0483870967741935,0.745814553417127,0.8954492807388306,0.0,0.25,0.0,0.0,0.4647375365525922,1.669954751998326,1.4793343923896762,1.669954751998326,1.4793343923896762,0.20874434399979075,0.2113334846270966,5.217736180587754
121,Mpala07-122,122,0.19710368400583478,0.050044860476423064,0.2058823529411764,0.0588235294117647,122.0,122.0,20/01/2022,100.0,24.0,30.0,33.0,25.0,28.0,218.62,205.32,Segera Border,IN,AD,big,32.334,186.286,172.986,13.3,33.0,0.33,0.0227370113134384,0.0308292210102081,0.042079284787178,0.0471554528921842,0.0541640885174274,0.0546752661466598,0.0393515564501285,0.0107357744127511,2.0,1.48,1.5,0.9239059390740936,0.1129032258064516,1.5578258588244025,0.4018890857696533,0.4933333333333333,0.76,0.74,1.027027027027027,0.2156754044628142,0.43937863289224427,0.12124924363286971,0.43937863289224427,0.12124924363286971,0.054922329111530534,0.017321320518981387,5.153210666367695
122,Mpala07-124,124,0.1,0.1,0.1,0.1,124.0,124.0,20/01/2022,100.0,19.0,18.0,20.0,25.0,20.5,203.44,189.39,Segera Border,IN,AM,big,32.334,171.106,157.056,14.05,25.0,0.25,0.0251362938433885,0.0323073603212833,0.0453565903007984,0.0541470982134342,0.0725509220361709,0.0745713710784912,0.0458985157310962,0.0153115568682551,2.0,1.73,1.75,0.7674616652033953,0.1774193548387097,2.0370659606261405,0.4726057648658752,0.4942857142857143,0.885,0.865,1.023121387283237,0.3985131605944973,0.21072103131565256,0.21072103131565256,0.21072103131565256,0.21072103131565256,0.02634012891445657,0.030103004473664652,5.056602429648391
123,Mpala07-126,126,0.5172413793103449,0.4827586206896552,0.5172413793103449,0.4827586206896552,126.0,126.0,20/01/2022,100.0,23.0,14.0,17.0,35.0,22.25,107.06,102.0,Segera Border,IN,AD,big,32.334,74.726,69.666,5.06,35.0,0.35,0.0209225844591856,0.0352020543068647,0.043380532413721,0.0506741385906934,0.0724545091390609,0.0726100951433181,0.0441432148218154,0.0142788765951991,2.0,1.48,1.5,1.0690213162610926,0.0967741935483871,1.4796711391049122,0.3531131744384765,0.4933333333333333,0.76,0.74,1.027027027027027,0.3787314136242719,1.3886738973910684,1.3184912577685282,1.3886738973910684,1.3184912577685282,0.17358423717388355,0.18835589396693259,4.243712393872924
124,Mpala07-127,127,0.7313432835820896,0.6716417910447762,0.7313432835820896,0.6716417910447762,127.0,127.0,20/01/2022,100.0,38.0,30.0,29.0,36.0,33.25,234.53,223.4,Segera Border,OUT,,big,32.334,202.196,191.066,11.13,38.0,0.38,0.0293447338044643,0.0479971207678318,0.0695957839488983,0.0938851609826088,0.1768389397859573,0.18150295317173,0.0753718987107276,0.0363360941410064,1.0,0.0,0.25,1.377656247226576,0.032258064516129,0.633009843069364,0.7355573773384094,0.0,0.25,0.0,0.0,0.5768714044023511,2.3504161180641674,2.2273003320653006,2.3504161180641674,2.2273003320653006,0.2938020147580209,0.3181857617236144,5.252618918096289
125,Mpala07-128,128,0.2839906161386786,0.13882932581609786,0.3064516129032258,0.1612903225806451,128.0,128.0,20/01/2022,40.0,38.0,5.0,0.0,9.0,13.0,69.98,68.27,Segera Border,OUT,,big,32.334,37.646,35.936,1.71,38.0,0.38,0.0269905384629964,0.0318536697886884,0.037850946187973,0.0640583438798785,0.0805986101925373,0.0820500031113624,0.0466456785798072,0.0197349917143583,1.0,0.0,0.02,0.2437537994100375,0.0483870967741935,0.6267975720875837,1.0,0.0,0.02,0.0,0.0,0.2179706186137556,0.665466275913268,0.3517813329273283,0.665466275913268,0.3517813329273283,0.0831832844891585,0.050254476132475474,3.5817395785560326
126,Mpala07-129,129,0.788659793814433,0.788659793814433,0.788659793814433,0.788659793814433,129.0,129.0,20/01/2022,90.0,27.0,18.0,20.0,20.0,21.25,142.96,132.69,Segera Border,IN,AD,big,32.334,110.626,100.356,10.27,27.0,0.27,0.0239220559597015,0.094475369900465,0.4547410607337951,0.7094725966453552,0.8266233861446379,0.8475818634033203,0.409655749797821,0.2930747270584106,1.0,0.0,0.25,0.2953507522876745,0.0806451612903225,1.3632858596541069,0.7100586891174316,0.0,0.25,0.0,0.0,1.1940083400995765,1.8585122033865773,1.8585122033865775,1.8585122033865773,1.8585122033865775,0.23231402542332216,0.2655017433409396,4.6087238641873896
127,Mpala07-130,130,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,130.0,130.0,20/01/2022,100.0,33.0,19.0,26.0,29.0,26.75,246.82,231.86,Segera Border,IN,AD,big,32.334,214.486,199.526,14.96,33.0,0.33,0.0213220827281475,0.0419520325958728,0.0664990730583667,0.085669731721282,0.1212652474641799,0.1218134015798568,0.0676659867167472,0.0279657207429409,2.0,0.75,1.0,0.8415133747010373,0.064516129032258,1.3448879032627714,0.2599940896034241,0.375,0.625,0.375,1.6666666666666667,0.75,3.13723183582769,3.13723183582769,3.13723183582769,3.13723183582769,0.39215397947846126,0.44817597654681285,5.295944553652784
128,Mpala07-131,131,0.3617021276595745,0.2978723404255319,0.3617021276595745,0.2978723404255319,131.0,131.0,20/01/2022,80.0,30.0,24.0,16.0,10.0,20.0,121.03,113.96,Segera Border,OUT,,big,32.334,88.696,81.626,7.07,30.0,0.3,0.0252049341797828,0.058057127520442,0.0789209082722663,0.0979248359799385,0.1244133156538009,0.1271941810846328,0.0750813707709312,0.0301700644195079,1.0,0.0,0.02,0.1572398975287425,0.032258064516129,0.6090507476035167,1.0,0.0,0.02,0.0,0.0,0.3389310662308303,0.8391960160707514,0.7072800804871566,0.8391960160707514,0.7072800804871566,0.10489950200884393,0.10104001149816523,4.402147838670096
129,Mpala07-132,132,0.10411597563836411,0.023470814348041515,0.1129032258064516,0.032258064516129,132.0,132.0,20/01/2022,10.0,0.0,4.0,0.0,3.0,1.75,22.12,21.47,Segera Border,OUT,,small,16.0905,6.0295,5.3795,0.65,4.0,0.04,0.032999999821186,0.0342499995604157,0.0354999992996454,0.0367499990388751,0.0378999987989664,0.0379999987781047,0.0354999974370002,0.0024999994784593,1.0,0.0,0.02,0.5263158063974412,0.032258064516129,0.1425058673927378,1.0,0.0,0.02,0.0,0.0,0.1873469063015362,0.23374588006706457,0.06557964564598168,0.23374588006706457,0.06557964564598168,0.02921823500838307,0.009368520806568812,1.6825954330518267
130,Mpala07-133,133,0.6666666666666666,0.6464646464646465,0.6666666666666666,0.6464646464646465,133.0,133.0,20/01/2022,100.0,30.0,19.0,40.0,31.0,30.0,182.53,117.42,Segera Border,OUT,,big,32.334,150.196,85.086,65.11,40.0,0.4,0.023257752880454,0.0347204525023698,0.059107705950737,0.075656458735466,0.1292448419332504,0.1572732329368591,0.0632473677396774,0.0315281711518764,1.0,0.0,0.25,1.6806361962655605,0.032258064516129,0.649607734102787,0.793920636177063,0.0,0.25,0.0,0.0,0.5595355192378894,2.120361320552767,2.079543577290353,2.120361320552767,2.079543577290353,0.26504516506909587,0.29707765389862184,4.443662509707265
131,Mpala07-134,134,0.4520547945205479,0.2602739726027397,0.4520547945205479,0.2602739726027397,134.0,134.0,20/01/2022,75.0,3.0,7.0,5.0,4.0,4.75,61.54,59.0,Segera Border,OUT,,small,16.0905,45.4495,42.9095,2.54,7.0,0.07,0.0199999995529651,0.0233241124078631,0.0285125719383358,0.0331740863621234,0.0628754335641861,0.0682432353496551,0.0319504551589489,0.012310124002397,1.0,0.0,0.02,0.2971701273089939,0.032258064516129,0.5733432888383475,1.0,0.0,0.02,0.0,0.0,0.3177592022691834,1.0287947836535767,0.6029507891682333,1.0287947836535767,0.6029507891682333,0.12859934795669709,0.08613582702403333,3.7590932466400426
132,Mpala07-135,135,0.3818181818181818,0.2545454545454545,0.3818181818181818,0.2545454545454545,135.0,135.0,20/01/2022,95.0,5.0,4.0,9.0,8.0,6.5,91.17,87.32,Segera Border,OUT,,big,32.334,58.836,54.986,3.85,9.0,0.09,0.021067913621664,0.0272990413941442,0.0347577184438705,0.0384968305006623,0.0455960447341203,0.0475622229278087,0.0332392118871212,0.0074123982340097,1.0,0.0,0.02,0.4205017925750978,0.032258064516129,0.5672739606962847,1.0,0.0,0.02,0.0,0.0,0.3145575951835631,0.859786585705486,0.5875222370563262,0.859786585705486,0.5875222370563262,0.10747332321318576,0.08393174815090375,4.007078607375733
133,Mpala07-136,136,0.3333333333333333,0.2941176470588235,0.3333333333333333,0.2941176470588235,136.0,136.0,20/01/2022,85.0,11.0,10.0,23.0,8.0,13.0,192.53,185.65,Segera Border,OUT,,big,32.334,160.196,153.316,6.88,23.0,0.23,0.0235277786850929,0.0443008076399564,0.0581798814237117,0.0672594085335731,0.098564880490303,0.1003401130437851,0.059084415435791,0.0219699200242757,1.0,0.0,0.02,0.1993220796081091,0.0483870967741935,0.6953955313779998,1.0,0.0,0.02,0.0,0.0,0.3234036587010104,0.7766240577638299,0.6966133885364314,0.7766240577638299,0.6966133885364314,0.09707800722047874,0.09951619836234735,5.0325011509468744
134,Mpala07-137,137,0.66,0.64,0.66,0.64,137.0,137.0,20/01/2022,100.0,21.0,23.0,17.0,21.0,20.5,163.92,153.57,Segera Border,IN,AD,big,32.334,131.586,121.236,10.35,23.0,0.23,0.0289999991655349,0.0502351513132452,0.072713553905487,0.102957921102643,0.1488470649719238,0.1567686945199966,0.0780770778656005,0.0326896272599697,1.0,0.0,0.25,0.2475392755686764,0.064516129032258,0.8179698622021541,0.9504181742668152,0.0,0.25,0.0,0.0,0.559089648917585,2.083707909699002,2.043302495063963,2.083707909699002,2.043302495063963,0.26046348871237524,0.291900356437709,4.797739059233596
135,Mpala07-138,138,0.0454545454545454,0.0,0.0454545454545454,0.0,138.0,138.0,20/01/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Segera Border,OUT,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,4.693154723289163,0.0161290322580645,-0.0,1.0,0.0,0.02,0.0,0.0,0.1731898427359353,0.09304003126978563,0.0,0.09304003126978563,0.0,0.011630003908723204,0.0,0.0
136,Mpala07-139,139,0.3734939759036144,0.2409638554216867,0.3734939759036144,0.2409638554216867,139.0,139.0,20/01/2022,30.0,4.0,0.0,6.0,17.0,6.75,62.88,59.63,Segera Border,OUT,,big,32.334,30.546,27.296,3.25,17.0,0.17,0.0258379373699426,0.0411050925031304,0.0619347598403692,0.0751973390579223,0.1280986005067825,0.1295863389968872,0.064554326236248,0.0303764194250106,1.0,0.0,0.02,0.1551183364603951,0.032258064516129,0.5521884001610994,1.0,0.0,0.02,0.0,0.0,0.3069922592631006,0.8357607403712153,0.5514117628101302,0.8357607403712153,0.5514117628101302,0.10447009254640191,0.07877310897287573,3.3067401713092686
137,Mpala07-140,140,0.5454545454545454,0.4675324675324675,0.5454545454545454,0.4675324675324675,140.0,140.0,20/01/2022,90.0,23.0,26.0,24.0,13.0,21.5,194.84,186.56,Segera Border,OUT,,big,32.334,162.506,154.226,8.28,26.0,0.26,0.0210518930107355,0.0351443924009799,0.0479205921292305,0.0727447476238012,0.1206761389970779,0.1338514238595962,0.0564405061304569,0.0288340430706739,1.0,0.0,0.02,0.1516947012658523,0.032258064516129,0.6910374151095725,0.8937526941299438,0.0,0.02,0.0,0.0,0.4380206915317537,1.4227177999234888,1.260466710298752,1.4227177999234888,1.260466710298752,0.1778397249904361,0.1800666728998217,5.03841905910775
138,Mpala07-141,141,0.3125,0.1875,0.3125,0.1875,141.0,141.0,20/01/2022,85.0,11.0,11.0,13.0,13.0,12.0,92.88,91.03,Segera Border,OUT,,big,32.334,60.546,58.696,1.85,13.0,0.13,0.023233413696289,0.0249457471072673,0.0353954061865806,0.044861227273941,0.0622004923224449,0.0647578462958335,0.0366253741085529,0.013237421400845,1.0,0.0,0.02,0.3088428838203467,0.032258064516129,0.482577565177012,1.0,0.0,0.02,0.0,0.0,0.2775525118214438,0.6823415148055343,0.415278729556489,0.6823415148055343,0.415278729556489,0.08529268935069179,0.05932553279378414,4.072371581411693
139,Mpala07-142,142,0.1,0.0,0.1,0.0,142.0,142.0,20/01/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Segera Border,OUT,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,1.3264466684704086,0.032258064516129,0.0748759732320604,1.0,0.0,0.02,0.0,0.0,0.1630071832619426,0.21072103131565256,0.0,0.21072103131565256,0.0,0.02634012891445657,0.0,0.0
140,Mpala07-143,143,0.4444444444444444,0.324074074074074,0.4444444444444444,0.324074074074074,143.0,143.0,20/01/2022,35.0,9.0,16.0,12.0,6.0,10.75,79.83,75.15,Segera Border,OUT,,big,32.334,47.496,42.816,4.68,16.0,0.16,0.0201678555458784,0.0265886187553405,0.0410984084010124,0.052717387676239,0.0756104525923729,0.0814616978168487,0.0420730523765087,0.0163259673863649,1.0,0.0,0.02,0.2568172921021583,0.0483870967741935,0.6788243500752802,1.0,0.0,0.02,0.0,0.0,0.3476582035042309,1.0398522429990147,0.7833435719516568,1.0398522429990147,0.7833435719516568,0.12998153037487684,0.1119062245645224,3.7569118645057635
141,Mpala07-144,144,0.5535714285714286,0.5,0.5535714285714286,0.5,144.0,144.0,20/01/2022,100.0,15.0,10.0,32.0,28.0,21.25,152.28,106.02,Segera Border,IN,AD,big,32.334,119.946,73.686,46.26,32.0,0.32,0.0255469195544719,0.0454978803172707,0.0673878341913223,0.0886019058525562,0.1783600476384162,0.1867821663618087,0.075615718960762,0.0395044237375259,1.0,0.0,0.25,0.3330294150691637,0.064516129032258,0.8785483596046892,0.952723503112793,0.0,0.25,0.0,0.0,0.4849308347392168,1.4964139154859455,1.3862943611198906,1.4964139154859455,1.3862943611198906,0.1870517394357432,0.19804205158855578,4.299812821856302
142,Mpala07-145,145,0.2090510878487418,0.12394470487001838,0.2127659574468085,0.1276595744680851,145.0,145.0,20/01/2022,10.0,3.0,2.0,0.0,0.0,1.25,36.1,35.22,Segera Border,OUT,,big,32.334,3.766,2.886,0.88,3.0,0.03,0.0201802477240562,0.0217153984121978,0.0236962344497442,0.0259365811944007,0.0339740937575697,0.0348198004066944,0.025021830573678,0.0048286980018019,1.0,0.0,0.02,0.5743858312339672,0.032258064516129,0.3819133134069745,1.0,0.0,0.02,0.0,0.0,0.2433070432741498,0.45104604204449383,0.2731510700115015,0.45104604204449383,0.2731510700115015,0.05638075525556173,0.0390215814302145,1.059871460351679
143,Mpala07-146,146,0.07836477418118373,0.025733195233815336,0.087719298245614,0.0350877192982456,146.0,146.0,20/01/2022,90.0,18.0,10.0,11.0,16.0,13.75,85.38,76.5,Segera Border,IN,AM,big,32.334,53.046,44.166,8.88,18.0,0.18,0.0204853098839521,0.0218465495854616,0.023207789286971,0.0245690289884805,0.0258213695138692,0.02593026868999,0.023207789286971,0.0027224794030189,1.0,0.0,0.02,0.7712993736821815,0.032258064516129,0.1520053108362029,1.0,0.0,0.02,0.0,0.0,0.1886810947576596,0.17957060774470987,0.07143616520415846,0.17957060774470987,0.07143616520415846,0.022446325968088734,0.010205166457736923,3.7879552623046235
144,Mpala07-147,147,0.0807865025265525,0.014119835859885908,0.0888888888888888,0.0222222222222222,147.0,147.0,20/01/2022,30.0,3.0,3.0,18.0,5.0,7.25,39.32,38.09,Segera Border,OUT,,small,16.0905,23.2295,21.9995,1.23,18.0,0.18,0.0200146157294511,0.0200146157294511,0.0200146157294511,0.0200146157294511,0.0200146157294511,0.0200146157294511,0.0200146157294511,0.0,1.0,0.0,0.02,0.9992697471863188,0.0483870967741935,0.2126268236631378,1.0,0.0,0.02,0.0,0.0,0.1661403011498193,0.1829314546780199,0.04494571170411703,0.1829314546780199,0.04494571170411703,0.02286643183475249,0.006420815957731004,3.09101972582732
145,Mpala07-148,148,0.07320631785765191,0.04463488928622332,0.0857142857142857,0.0571428571428571,148.0,148.0,20/01/2022,40.0,0.0,11.0,0.0,8.0,4.75,71.31,66.52,Segera Border,OUT,,big,32.334,38.976,34.186,4.79,11.0,0.11,0.0211010482162237,0.0213774791918694,0.0216539101675152,0.021930341143161,0.0221846576407551,0.0222067721188068,0.0216539092361927,0.0005528619512915,1.0,0.0,0.02,0.900626164532128,0.032258064516129,0.2190325217890211,1.0,0.0,0.02,0.0,0.0,0.199655429377049,0.1756560737923713,0.1176810000458667,0.1756560737923713,0.1176810000458667,0.021957009224046413,0.016811571435123813,3.5318162035340763
146,Mpala07-149,149,0.375,0.35,0.375,0.35,149.0,149.0,20/01/2022,85.0,13.0,17.0,17.0,19.0,16.5,132.79,127.12,Segera Border,OUT,,big,32.334,100.456,94.786,5.67,19.0,0.19,0.0213530510663986,0.0289601976983249,0.0359244644641876,0.0510395755991339,0.0682433769106864,0.0708700567483902,0.0400346182286739,0.0144852008670568,1.0,0.0,0.02,0.2822066316527155,0.032258064516129,0.6474466390346325,1.0,0.0,0.02,0.0,0.0,0.3687472953555818,0.9122014481534882,0.8615658321849085,0.9122014481534882,0.8615658321849085,0.11402518101918603,0.12308083316927264,4.5516217190304165
147,Mpala07-150,150,0.6421052631578947,0.6105263157894737,0.6421052631578947,0.6105263157894737,150.0,150.0,20/01/2022,100.0,31.0,32.0,32.0,33.0,32.0,283.1,269.92,Segera Border,OUT,,big,32.334,250.766,237.586,13.18,33.0,0.33,0.026376811787486,0.0726651586592197,0.1120520271360874,0.1479635685682296,0.2078453356027603,0.2193236649036407,0.1128877475857734,0.0456207394599914,1.0,0.0,0.25,1.1528004404492564,0.032258064516129,0.6685120770791868,0.722694993019104,0.0,0.25,0.0,0.0,0.5332285199418242,1.9500945870156339,1.8859179579126328,1.9500945870156339,1.8859179579126328,0.24376182337695423,0.2694168511303761,5.470529663193566
148,Mpala09-152,152,0.14994282850578453,0.04994282850578452,0.2,0.1,152.0,152.0,21/01/2022,95.0,5.0,12.0,21.0,17.0,13.75,169.36,161.24,,IN,AD,big,32.334,137.026,128.906,8.12,21.0,0.21,0.0216333903372287,0.0231321807950735,0.0298500675708055,0.0378660131245851,0.0428275425732135,0.0432589799165725,0.0311481263488531,0.0089149754494428,2.0,1.48,1.5,0.8642058251437645,0.0967741935483871,1.4686648230978787,0.9941942095756532,0.4933333333333333,0.76,0.74,1.027027027027027,0.1348685055633044,0.4214420626313051,0.21072103131565256,0.4214420626313051,0.21072103131565256,0.05268025782891314,0.030103004473664652,4.859083456573234
149,Mpala09-151,151,0.08089294989861383,0.08089294989861383,0.0930232558139534,0.0930232558139534,151.0,151.0,21/01/2022,50.0,14.0,6.0,16.0,0.0,9.0,76.34,72.36,,OUT,,small,16.0905,60.2495,56.2695,3.98,16.0,0.16,0.0203423965722322,0.0240375222638249,0.0341828865930438,0.0498842615634202,0.0686183665692806,0.0702474191784858,0.0397388972342014,0.0195425115525722,1.0,0.0,0.02,0.2847079684049837,0.032258064516129,0.3094772867741259,1.0,0.0,0.02,0.0,0.0,0.2200078186243229,0.19527693912783187,0.19527693912783187,0.19527693912783187,0.19527693912783187,0.024409617390978983,0.027896705589690266,4.030152647676191
150,Mpala09-153,153,0.2079375965039228,0.046172890621569866,0.2205882352941176,0.0588235294117647,153.0,153.0,21/01/2022,65.0,5.0,21.0,8.0,0.0,8.5,70.35,66.76,,OUT,,big,32.334,38.016,34.426,3.59,21.0,0.21,0.0200263708829879,0.0214283126406371,0.0251493249088525,0.0335316001437604,0.0476864723488688,0.0489173308014869,0.0298105869442224,0.0114610902965068,1.0,0.0,0.02,0.4117308231841308,0.032258064516129,0.2237180760658337,1.0,0.0,0.02,0.0,0.0,0.2005360023303382,0.47416211831598276,0.12124924363286971,0.47416211831598276,0.12124924363286971,0.059270264789497845,0.017321320518981387,3.5388120928493145
151,Mpala09-154,154,0.5,0.4615384615384615,0.5,0.4615384615384615,154.0,154.0,21/01/2022,100.0,28.0,30.0,32.0,22.0,28.0,269.57,256.02,,IN,AD,big,32.334,237.236,223.686,13.55,32.0,0.32,0.0281223095953464,0.0733729153871536,0.1297186911106109,0.1812888123095035,0.2187589785456657,0.2237474024295807,0.1271187961101532,0.0577733628451824,2.0,1.73,1.75,1.0398517183580982,0.0806451612903225,1.324679978320245,0.9559488296508788,0.4942857142857143,0.885,0.865,1.023121387283237,0.4009954387236053,1.3165198431190093,1.2380784168124466,1.3165198431190093,1.2380784168124466,0.16456498038987616,0.17686834525892095,5.410243282720022
152,Mpala09-155,155,0.09339460678359415,0.050841415294232466,0.1063829787234042,0.0638297872340425,155.0,155.0,21/01/2022,20.0,0.0,15.0,0.0,19.0,8.5,60.74,57.49,,OUT,,small,16.0905,44.6495,41.3995,3.25,19.0,0.19,0.0227654837071895,0.0307405777275562,0.0387156717479229,0.043471023440361,0.0478459469974041,0.0482263751327991,0.0365691781044006,0.0105045968666672,1.0,0.0,0.02,0.4147108287721553,0.032258064516129,0.2373777983396794,1.0,0.0,0.02,0.0,0.0,0.2031985664435511,0.21888615946307238,0.13191593558359482,0.21888615946307238,0.13191593558359482,0.027360769932884048,0.01884513365479926,3.7232688034636516
153,Mpala10-157,157,0.3103448275862069,0.1724137931034483,0.3103448275862069,0.1724137931034483,157.0,157.0,23/01/2022,90.0,12.0,29.0,14.0,24.0,19.75,172.55,156.92,,IN,AM,big,32.334,140.216,124.586,15.63,29.0,0.29,0.0208145435899496,0.0218775756657123,0.0246124826371669,0.041688410565257,0.0534550622105598,0.0535134449601173,0.0319910198450088,0.0124029088765382,2.0,1.48,1.5,0.8851439099269067,0.0967741935483871,1.365611921447646,0.9757410883903505,0.4933333333333333,0.76,0.74,1.027027027027027,0.2772012734617428,0.6753240095136035,0.37848399927705684,0.6753240095136035,0.37848399927705684,0.08441550118920044,0.05406914275386526,4.824996240489984
154,Mpala10-159,159,0.48,0.42,0.48,0.42,159.0,159.0,23/01/2022,85.0,9.0,17.0,18.0,17.0,15.25,136.6,130.84,,OUT,,big,32.334,104.266,98.506,5.76,18.0,0.18,0.0228809863328933,0.034668244421482,0.0434850566089153,0.0540375858545303,0.1016443431377411,0.1237303167581558,0.0479098334908485,0.0208799112588167,1.0,0.0,0.02,0.1616418718065043,0.032258064516129,0.6802920001921535,1.0,0.0,0.02,0.0,0.0,0.4096562356323664,1.2132051583195187,1.0894543508833436,1.2132051583195187,1.0894543508833436,0.15165064478993984,0.15563633584047767,4.590117460028463
155,Mpala10-158,158,0.13750251900487231,0.0553107381829545,0.1506849315068493,0.0684931506849315,158.0,158.0,23/01/2022,65.0,2.0,3.0,3.0,1.0,2.25,36.29,34.12,,OUT,,small,16.0905,20.1995,18.0295,2.17,3.0,0.03,0.0220752116292715,0.0397463403642177,0.0665276497602462,0.0686080083250999,0.1096862581372261,0.1132582798600196,0.0620431005954742,0.0309217758476734,1.0,0.0,0.02,0.1813539238663744,0.032258064516129,0.2497236395847507,1.0,0.0,0.02,0.0,0.0,0.2057334588183612,0.3134371154594191,0.14190347194456898,0.3134371154594191,0.14190347194456898,0.03917963943242739,0.020271924563509854,2.892009305272185
